First Dose,Second Dose,Total Doses,Male,Female,State,Vaccine
30945,3865,34810,17234,17576,Tamil Nadu,Covaxin
14916,48309,63225,63153,72,Telengana,Covaxin
6962,12160,19122,8085,11037,Tripura,Covaxin
24690,7982,32672,13174,19498,Uttarakhand,Covaxin
12013,16313,28326,13341,14985,Uttar Pradesh,Covaxin
16406,3559,19965,18169,1796,West Bengal,Covaxin
31596,14755,46351,18765,27586,Andhra Pradesh,Covaxin
41391,14775,56166,29139,27027,Andaman and Nicobar Islands,Covaxin
28942,46555,75497,29678,45819,Arunachal Pradesh,Covaxin
2634,10731,13365,10217,3148,Assam,Covaxin
45212,15539,60751,15456,45295,Bihar,Covaxin
20014,39029,59043,23623,35420,Chandigarh,Covaxin
40904,46687,87591,85711,1880,Chhattisgarh,Covaxin
38966,25218,64184,26512,37672,Dadra and Nagar Haveli and Daman and Diu,Covaxin
37084,21357,58441,29360,29081,Delhi,Covaxin
39651,20147,59798,6557,53241,Goa,Covaxin
2601,2619,5220,5097,123,Gujarat,Covaxin
30070,27240,57310,7867,49443,Haryana,Covaxin
21742,45653,67395,6010,61385,Himachal Pradesh,Covaxin
23202,30153,53355,33864,19491,Jammu and Kashmir,Covaxin
20161,20499,40660,14631,26029,Jharkhand,Covaxin
23392,42803,66195,43948,22247,Karnataka,Covaxin
44527,34734,79261,26714,52547,Kerala,Covaxin
46513,24458,70971,10406,60565,Lakshadweep,Covaxin
47018,38825,85843,25190,60653,Ladakh,Covaxin
26162,32356,58518,15586,42932,Madhya Pradesh,Covaxin
45082,19227,64309,27162,37147,Maharashtra,Covaxin
13774,20615,34389,23378,11011,Manipur,Covaxin
1738,43877,45615,21403,24212,Meghalaya,Covaxin
10340,33723,44063,9766,34297,Mizoram,Covaxin
17371,34027,51398,15812,35586,Nagaland,Covaxin
35853,41255,77108,38756,38352,Odisha,Covaxin
49786,34319,84105,66053,18052,Puducherry,Covaxin
21266,30708,51974,5465,46509,Punjab,Covaxin
35319,27120,62439,25697,36742,Rajasthan,Covaxin
13600,49970,63570,38276,25294,Sikkim,Covaxin
6240,8857,15097,14523,574,Tamil Nadu,Covaxin
43649,10116,53765,13969,39796,Telengana,Covaxin
44583,7841,52424,51415,1009,Tripura,Covaxin
6224,41715,47939,47842,97,Uttarakhand,Covaxin
30239,8286,38525,9280,29245,Uttar Pradesh,Covaxin
28034,18037,46071,26080,19991,West Bengal,Covaxin
47551,44904,92455,42730,49725,Andhra Pradesh,Covaxin
43316,12358,55674,53781,1893,Andaman and Nicobar Islands,Covaxin
4423,24153,28576,15529,13047,Arunachal Pradesh,Covaxin
13120,36693,49813,45620,4193,Assam,Covaxin
26137,13761,39898,7154,32744,Bihar,Covaxin
32035,43221,75256,26101,49155,Chandigarh,Covaxin
41417,42084,83501,69374,14127,Chhattisgarh,Covaxin
2486,22114,24600,23354,1246,Dadra and Nagar Haveli and Daman and Diu,Covaxin
19425,15681,35106,7505,27601,Delhi,Covaxin
36559,35960,72519,12387,60132,Goa,Covaxin
37656,4790,42446,25467,16979,Gujarat,Covaxin
38406,29735,68141,14345,53796,Haryana,Covaxin
40028,45530,85558,29896,55662,Himachal Pradesh,Covaxin
31116,35560,66676,44759,21917,Jammu and Kashmir,Covaxin
33500,29565,63065,30824,32241,Jharkhand,Covaxin
38005,29622,67627,10697,56930,Karnataka,Covaxin
1555,12861,14416,6900,7516,Kerala,Covaxin
42262,47357,89619,40691,48928,Lakshadweep,Covaxin
44762,5285,50047,24845,25202,Ladakh,Covaxin
6863,36731,43594,27154,16440,Madhya Pradesh,Covaxin
29284,44908,74192,56408,17784,Maharashtra,Covaxin
2215,42213,44428,18373,26055,Manipur,Covaxin
16992,24339,41331,33787,7544,Meghalaya,Covaxin
28360,31019,59379,38485,20894,Mizoram,Covaxin
12498,38854,51352,45112,6240,Nagaland,Covaxin
9368,9848,19216,7460,11756,Odisha,Covaxin
47064,40701,87765,58246,29519,Puducherry,Covaxin
5886,30446,36332,30172,6160,Punjab,Covaxin
45858,2654,48512,42745,5767,Rajasthan,Covaxin
5234,12984,18218,8734,9484,Sikkim,Covaxin
48878,26017,74895,52686,22209,Tamil Nadu,Covaxin
42894,30933,73827,21739,52088,Telengana,Covaxin
31679,26675,58354,7562,50792,Tripura,Covaxin
22488,24469,46957,22182,24775,Uttarakhand,Covaxin
12989,29971,42960,42655,305,Uttar Pradesh,Covaxin
3062,36852,39914,34375,5539,West Bengal,Covaxin
46210,22466,68676,43021,25655,Andhra Pradesh,Covaxin
9117,49067,58184,35698,22486,Andaman and Nicobar Islands,Covaxin
41098,20819,61917,6394,55523,Arunachal Pradesh,Covaxin
43511,31462,74973,66618,8355,Assam,Covaxin
5314,20546,25860,23835,2025,Bihar,Covaxin
19952,1643,21595,5470,16125,Chandigarh,Covaxin
37322,16528,53850,44952,8898,Chhattisgarh,Covaxin
41105,38155,79260,15021,64239,Dadra and Nagar Haveli and Daman and Diu,Covaxin
49276,49526,98802,60298,38504,Delhi,Covaxin
42519,6927,49446,19154,30292,Goa,Covaxin
26955,41973,68928,18318,50610,Gujarat,Covaxin
4327,39181,43508,30362,13146,Haryana,Covaxin
23493,18198,41691,40552,1139,Himachal Pradesh,Covaxin
14551,10199,24750,13505,11245,Jammu and Kashmir,Covaxin
25765,19505,45270,35815,9455,Jharkhand,Covaxin
21686,4867,26553,16138,10415,Karnataka,Covaxin
10733,10709,21442,9077,12365,Kerala,Covaxin
5701,45754,51455,8931,42524,Lakshadweep,Covaxin
13628,2964,16592,7855,8737,Ladakh,Covaxin
23454,47433,70887,6575,64312,Madhya Pradesh,Covaxin
25170,47648,72818,6055,66763,Maharashtra,Covaxin
14992,38886,53878,52254,1624,Manipur,Covaxin
16448,34476,50924,7807,43117,Meghalaya,Covaxin
20737,8338,29075,17797,11278,Mizoram,Covaxin
28288,12162,40450,25985,14465,Nagaland,Covaxin
48047,40622,88669,57131,31538,Odisha,Covaxin
30168,9601,39769,17356,22413,Puducherry,Covaxin
41084,18871,59955,53047,6908,Punjab,Covaxin
39627,45949,85576,34573,51003,Rajasthan,Covaxin
7689,3125,10814,10545,269,Sikkim,Covaxin
6026,46095,52121,20649,31472,Tamil Nadu,Covaxin
15954,6658,22612,18502,4110,Telengana,Covaxin
34043,40170,74213,18564,55649,Tripura,Covaxin
39415,27923,67338,9167,58171,Uttarakhand,Covaxin
6112,49438,55550,17188,38362,Uttar Pradesh,Covaxin
21617,33970,55587,28020,27567,West Bengal,Covaxin
9711,44687,54398,42524,11874,Andhra Pradesh,Covaxin
4789,23655,28444,23954,4490,Andaman and Nicobar Islands,Covaxin
37715,23170,60885,59603,1282,Arunachal Pradesh,Covaxin
48193,36672,84865,54550,30315,Assam,Covaxin
42736,48087,90823,26314,64509,Bihar,Covaxin
36151,22476,58627,17074,41553,Chandigarh,Covaxin
45332,19939,65271,11679,53592,Chhattisgarh,Covaxin
23904,18735,42639,18858,23781,Dadra and Nagar Haveli and Daman and Diu,Covaxin
12793,39039,51832,42940,8892,Delhi,Covaxin
34524,47314,81838,35774,46064,Goa,Covaxin
4593,3935,8528,5354,3174,Gujarat,Covaxin
24284,40350,64634,61908,2726,Haryana,Covaxin
8183,30247,38430,6055,32375,Himachal Pradesh,Covaxin
17200,5385,22585,9770,12815,Jammu and Kashmir,Covaxin
7762,25503,33265,15624,17641,Jharkhand,Covaxin
2903,16075,18978,18874,104,Karnataka,Covaxin
34696,27053,61749,16677,45072,Kerala,Covaxin
38588,34642,73230,34563,38667,Lakshadweep,Covaxin
8445,45715,54160,13937,40223,Ladakh,Covaxin
22153,25661,47814,5646,42168,Madhya Pradesh,Covaxin
38907,48401,87308,79030,8278,Maharashtra,Covaxin
28424,32988,61412,51636,9776,Manipur,Covaxin
12834,31862,44696,12052,32644,Meghalaya,Covaxin
35736,43603,79339,40260,39079,Mizoram,Covaxin
28192,36494,64686,39552,25134,Nagaland,Covaxin
14359,44884,59243,15692,43551,Odisha,Covaxin
19406,40061,59467,22952,36515,Puducherry,Covaxin
18441,29559,48000,43144,4856,Punjab,Covaxin
26095,17670,43765,21879,21886,Rajasthan,Covaxin
12799,41421,54220,14301,39919,Sikkim,Covaxin
6487,6562,13049,6998,6051,Tamil Nadu,Covaxin
16589,14180,30769,15034,15735,Telengana,Covaxin
7765,12491,20256,9935,10321,Tripura,Covaxin
42352,39560,81912,60991,20921,Uttarakhand,Covaxin
5400,17502,22902,19971,2931,Uttar Pradesh,Covaxin
23080,31572,54652,50394,4258,West Bengal,Covaxin
4543,23273,27816,23421,4395,Andhra Pradesh,Covaxin
44030,20184,64214,45904,18310,Andaman and Nicobar Islands,Covaxin
21512,7622,29134,28743,391,Arunachal Pradesh,Covaxin
27117,32649,59766,58877,889,Assam,Covaxin
47066,46758,93824,60728,33096,Bihar,Covaxin
45236,11479,56715,6063,50652,Chandigarh,Covaxin
29491,43649,73140,63771,9369,Chhattisgarh,Covaxin
5234,45643,50877,47849,3028,Dadra and Nagar Haveli and Daman and Diu,Covaxin
23017,15706,38723,38378,345,Delhi,Covaxin
30348,5375,35723,6500,29223,Goa,Covaxin
45730,19431,65161,50985,14176,Gujarat,Covaxin
21934,22140,44074,16890,27184,Haryana,Covaxin
30141,43417,73558,67748,5810,Himachal Pradesh,Covaxin
3172,21437,24609,8134,16475,Jammu and Kashmir,Covaxin
44526,7690,52216,13172,39044,Jharkhand,Covaxin
12673,30968,43641,13282,30359,Karnataka,Covaxin
13286,22806,36092,33196,2896,Kerala,Covaxin
18952,19861,38813,9125,29688,Lakshadweep,Covaxin
26761,18257,45018,20560,24458,Ladakh,Covaxin
17223,31783,49006,19335,29671,Madhya Pradesh,Covaxin
25418,28022,53440,19842,33598,Maharashtra,Covaxin
27113,5407,32520,29760,2760,Manipur,Covaxin
12114,29637,41751,20812,20939,Meghalaya,Covaxin
40197,41407,81604,79220,2384,Mizoram,Covaxin
43974,37043,81017,19558,61459,Nagaland,Covaxin
41255,20521,61776,60011,1765,Odisha,Covaxin
49550,2936,52486,41490,10996,Puducherry,Covaxin
30681,40508,71189,44948,26241,Punjab,Covaxin
16481,38984,55465,37448,18017,Rajasthan,Covaxin
47912,41429,89341,24228,65113,Sikkim,Covaxin
39256,33996,73252,50404,22848,Tamil Nadu,Covaxin
3849,21895,25744,17014,8730,Telengana,Covaxin
47826,45330,93156,28863,64293,Tripura,Covaxin
24736,26710,51446,9038,42408,Uttarakhand,Covaxin
25160,42038,67198,66954,244,Uttar Pradesh,Covaxin
26167,35213,61380,13069,48311,West Bengal,Covaxin
29202,32514,61716,42541,19175,Andhra Pradesh,Covaxin
37945,8177,46122,26136,19986,Andaman and Nicobar Islands,Covaxin
40913,40358,81271,38577,42694,Arunachal Pradesh,Covaxin
3276,40080,43356,8449,34907,Assam,Covaxin
49971,40840,90811,64851,25960,Bihar,Covaxin
22009,25051,47060,44871,2189,Chandigarh,Covaxin
33004,15132,48136,21790,26346,Chhattisgarh,Covaxin
32915,15134,48049,24934,23115,Dadra and Nagar Haveli and Daman and Diu,Covaxin
29231,4503,33734,28528,5206,Delhi,Covaxin
22988,9426,32414,6720,25694,Goa,Covaxin
3000,37581,40581,36838,3743,Gujarat,Covaxin
37812,21049,58861,8324,50537,Haryana,Covaxin
46681,45352,92033,70583,21450,Himachal Pradesh,Covaxin
36714,48533,85247,6607,78640,Jammu and Kashmir,Covaxin
13540,38753,52293,33025,19268,Jharkhand,Covaxin
8266,2879,11145,6675,4470,Karnataka,Covaxin
5444,2195,7639,6291,1348,Kerala,Covaxin
7849,18571,26420,6273,20147,Lakshadweep,Covaxin
8541,11562,20103,9477,10626,Ladakh,Covaxin
20941,30476,51417,32589,18828,Madhya Pradesh,Covaxin
33669,20447,54116,50999,3117,Maharashtra,Covaxin
37807,16126,53933,8059,45874,Manipur,Covaxin
29349,20920,50269,36309,13960,Meghalaya,Covaxin
34480,2718,37198,15319,21879,Mizoram,Covaxin
8276,35470,43746,39655,4091,Nagaland,Covaxin
11138,9529,20667,18786,1881,Odisha,Covaxin
9721,14489,24210,19105,5105,Puducherry,Covaxin
40485,3611,44096,17194,26902,Punjab,Covaxin
21167,46822,67989,28393,39596,Rajasthan,Covaxin
16522,46218,62740,58807,3933,Sikkim,Covaxin
48724,7373,56097,54045,2052,Tamil Nadu,Covaxin
30505,44585,75090,24538,50552,Telengana,Covaxin
24023,39416,63439,22118,41321,Tripura,Covaxin
43685,29789,73474,8610,64864,Uttarakhand,Covaxin
26720,6485,33205,7679,25526,Uttar Pradesh,Covaxin
29990,45083,75073,68425,6648,West Bengal,Covaxin
8377,16500,24877,13634,11243,Andhra Pradesh,Covaxin
21821,4328,26149,23181,2968,Andaman and Nicobar Islands,Covaxin
40156,38205,78361,24631,53730,Arunachal Pradesh,Covaxin
14742,18642,33384,19439,13945,Assam,Covaxin
22696,48839,71535,64399,7136,Bihar,Covaxin
9343,44615,53958,42695,11263,Chandigarh,Covaxin
35507,47011,82518,33038,49480,Chhattisgarh,Covaxin
17444,45245,62689,20965,41724,Dadra and Nagar Haveli and Daman and Diu,Covaxin
12325,5754,18079,13845,4234,Delhi,Covaxin
13501,23819,37320,33956,3364,Goa,Covaxin
32465,45113,77578,27472,50106,Gujarat,Covaxin
47390,3840,51230,31136,20094,Haryana,Covaxin
41462,33892,75354,17368,57986,Himachal Pradesh,Covaxin
20135,20132,40267,10021,30246,Jammu and Kashmir,Covaxin
29825,29976,59801,35574,24227,Jharkhand,Covaxin
37423,25176,62599,34844,27755,Karnataka,Covaxin
8169,26518,34687,9390,25297,Kerala,Covaxin
42998,18547,61545,59160,2385,Lakshadweep,Covaxin
39823,32227,72050,38255,33795,Ladakh,Covaxin
41115,43015,84130,21109,63021,Madhya Pradesh,Covaxin
30950,39015,69965,60904,9061,Maharashtra,Covaxin
12170,38240,50410,50340,70,Manipur,Covaxin
44704,39657,84361,71433,12928,Meghalaya,Covaxin
10795,9795,20590,18714,1876,Mizoram,Covaxin
49855,17202,67057,60492,6565,Nagaland,Covaxin
3207,11687,14894,7088,7806,Odisha,Covaxin
21099,16208,37307,36761,546,Puducherry,Covaxin
22480,18831,41311,15435,25876,Punjab,Covaxin
46032,40418,86450,24132,62318,Rajasthan,Covaxin
4875,16399,21274,14530,6744,Sikkim,Covaxin
19840,35632,55472,37327,18145,Tamil Nadu,Covaxin
9542,30158,39700,36628,3072,Telengana,Covaxin
49628,23275,72903,16917,55986,Tripura,Covaxin
47795,12880,60675,50879,9796,Uttarakhand,Covaxin
42374,19112,61486,10809,50677,Uttar Pradesh,Covaxin
13980,23846,37826,35426,2400,West Bengal,Covaxin
38957,29128,68085,61266,6819,Andhra Pradesh,Covaxin
10612,30999,41611,6518,35093,Andaman and Nicobar Islands,Covaxin
4358,2510,6868,5661,1207,Arunachal Pradesh,Covaxin
42886,46334,89220,78448,10772,Assam,Covaxin
18020,23465,41485,28835,12650,Bihar,Covaxin
33474,43641,77115,59316,17799,Chandigarh,Covaxin
35476,38892,74368,49030,25338,Chhattisgarh,Covaxin
4412,25404,29816,5449,24367,Dadra and Nagar Haveli and Daman and Diu,Covaxin
39984,3911,43895,40152,3743,Delhi,Covaxin
34300,16910,51210,38242,12968,Goa,Covaxin
22636,17621,40257,32995,7262,Gujarat,Covaxin
36878,16045,52923,22910,30013,Haryana,Covaxin
10438,45781,56219,34246,21973,Himachal Pradesh,Covaxin
11539,22654,34193,18897,15296,Jammu and Kashmir,Covaxin
23479,22848,46327,44743,1584,Jharkhand,Covaxin
10472,44964,55436,42269,13167,Karnataka,Covaxin
40510,29926,70436,65274,5162,Kerala,Covaxin
32937,5741,38678,12884,25794,Lakshadweep,Covaxin
26868,8102,34970,17216,17754,Ladakh,Covaxin
21186,40999,62185,61143,1042,Madhya Pradesh,Covaxin
31732,30490,62222,29790,32432,Maharashtra,Covaxin
39312,15203,54515,13770,40745,Manipur,Covaxin
3220,8206,11426,5158,6268,Meghalaya,Covaxin
49047,40788,89835,8789,81046,Mizoram,Covaxin
21444,45758,67202,31414,35788,Nagaland,Covaxin
31473,17580,49053,6266,42787,Odisha,Covaxin
31504,48816,80320,57601,22719,Puducherry,Covaxin
45114,33315,78429,15981,62448,Punjab,Covaxin
41777,29539,71316,26109,45207,Rajasthan,Covaxin
37973,19644,57617,49788,7829,Sikkim,Covaxin
31598,37332,68930,5316,63614,Tamil Nadu,Covaxin
35967,17307,53274,6420,46854,Telengana,Covaxin
32120,46619,78739,48785,29954,Tripura,Covaxin
23986,21620,45606,40594,5012,Uttarakhand,Covaxin
29066,4330,33396,31161,2235,Uttar Pradesh,Covaxin
37115,19983,57098,19156,37942,West Bengal,Covaxin
7218,34389,41607,22741,18866,Andhra Pradesh,Covaxin
46133,22329,68462,67831,631,Andaman and Nicobar Islands,Covaxin
26434,35005,61439,35051,26388,Arunachal Pradesh,Covaxin
45312,17198,62510,26677,35833,Assam,Covaxin
16056,17363,33419,25139,8280,Bihar,Covaxin
17551,42366,59917,29167,30750,Chandigarh,Covaxin
40605,3816,44421,29583,14838,Chhattisgarh,Covaxin
32571,36507,69078,23354,45724,Dadra and Nagar Haveli and Daman and Diu,Covaxin
49952,40759,90711,14254,76457,Delhi,Covaxin
7186,3499,10685,7364,3321,Goa,Covaxin
33931,33859,67790,30084,37706,Gujarat,Covaxin
26422,2487,28909,19906,9003,Haryana,Covaxin
3112,35577,38689,18375,20314,Himachal Pradesh,Covaxin
36815,17355,54170,12305,41865,Jammu and Kashmir,Covaxin
40732,46944,87676,58510,29166,Jharkhand,Covaxin
41483,47942,89425,61850,27575,Karnataka,Covaxin
44915,23517,68432,54149,14283,Kerala,Covaxin
49150,33220,82370,75506,6864,Lakshadweep,Covaxin
5353,10644,15997,6543,9454,Ladakh,Covaxin
6206,18994,25200,7437,17763,Madhya Pradesh,Covaxin
39115,49871,88986,69972,19014,Maharashtra,Covaxin
19721,40773,60494,51744,8750,Manipur,Covaxin
7038,39025,46063,19327,26736,Meghalaya,Covaxin
10016,26207,36223,9616,26607,Mizoram,Covaxin
9651,49169,58820,27720,31100,Nagaland,Covaxin
32380,35087,67467,61238,6229,Odisha,Covaxin
33455,11072,44527,10261,34266,Puducherry,Covaxin
15831,47365,63196,38806,24390,Punjab,Covaxin
48941,46499,95440,56162,39278,Rajasthan,Covaxin
4202,34467,38669,28762,9907,Sikkim,Covaxin
4482,4827,9309,7969,1340,Tamil Nadu,Covaxin
33659,28479,62138,5506,56632,Telengana,Covaxin
25476,7923,33399,32349,1050,Tripura,Covaxin
38864,22784,61648,22235,39413,Uttarakhand,Covaxin
37279,24322,61601,54237,7364,Uttar Pradesh,Covaxin
3750,5497,9247,8130,1117,West Bengal,Covaxin
38937,15137,54074,45657,8417,Andhra Pradesh,Covaxin
47610,13538,61148,58016,3132,Andaman and Nicobar Islands,Covaxin
28215,39431,67646,17084,50562,Arunachal Pradesh,Covaxin
6822,22648,29470,15637,13833,Assam,Covaxin
46277,6617,52894,12097,40797,Bihar,Covaxin
2609,12503,15112,7031,8081,Chandigarh,Covaxin
35965,42321,78286,29749,48537,Chhattisgarh,Covaxin
42468,13064,55532,30347,25185,Dadra and Nagar Haveli and Daman and Diu,Covaxin
20105,42235,62340,59025,3315,Delhi,Covaxin
49656,47440,97096,56936,40160,Goa,Covaxin
33678,36530,70208,55237,14971,Gujarat,Covaxin
11526,24924,36450,31489,4961,Haryana,Covaxin
9840,35125,44965,40876,4089,Himachal Pradesh,Covaxin
4417,1994,6411,5430,981,Jammu and Kashmir,Covaxin
32696,46836,79532,66725,12807,Jharkhand,Covaxin
40584,39367,79951,35981,43970,Karnataka,Covaxin
18845,37377,56222,5329,50893,Kerala,Covaxin
46800,2454,49254,48255,999,Lakshadweep,Covaxin
29193,29960,59153,58685,468,Ladakh,Covaxin
44915,16824,61739,38421,23318,Madhya Pradesh,Covaxin
27464,4557,32021,28125,3896,Maharashtra,Covaxin
5182,15672,20854,6618,14236,Manipur,Covaxin
33164,36111,69275,46957,22318,Meghalaya,Covaxin
7081,25596,32677,25837,6840,Mizoram,Covaxin
44532,24356,68888,46128,22760,Nagaland,Covaxin
20361,2287,22648,5602,17046,Odisha,Covaxin
34467,23391,57858,31134,26724,Puducherry,Covaxin
41479,4910,46389,26872,19517,Punjab,Covaxin
45215,45080,90295,37432,52863,Rajasthan,Covaxin
17411,37378,54789,32986,21803,Sikkim,Covaxin
3662,22438,26100,10168,15932,Tamil Nadu,Covaxin
29692,38028,67720,62231,5489,Telengana,Covaxin
10797,21375,32172,15463,16709,Tripura,Covaxin
31119,21644,52763,13695,39068,Uttarakhand,Covaxin
32407,36197,68604,51713,16891,Uttar Pradesh,Covaxin
19907,10708,30615,6076,24539,West Bengal,Covaxin
30447,43657,74104,49158,24946,Andhra Pradesh,Covaxin
32239,3209,35448,7292,28156,Andaman and Nicobar Islands,Covaxin
48572,32288,80860,17143,63717,Arunachal Pradesh,Covaxin
44000,40385,84385,5310,79075,Assam,Covaxin
13473,21190,34663,17008,17655,Bihar,Covaxin
37200,9106,46306,42884,3422,Chandigarh,Covaxin
16421,16475,32896,25190,7706,Chhattisgarh,Covaxin
8057,46385,54442,17395,37047,Dadra and Nagar Haveli and Daman and Diu,Covaxin
33303,20542,53845,49689,4156,Delhi,Covaxin
30192,28831,59023,40983,18040,Goa,Covaxin
45095,28602,73697,20190,53507,Gujarat,Covaxin
45648,1923,47571,18838,28733,Haryana,Covaxin
19809,11554,31363,22813,8550,Himachal Pradesh,Covaxin
39341,25704,65045,38250,26795,Jammu and Kashmir,Covaxin
44789,39331,84120,14742,69378,Jharkhand,Covaxin
44352,7236,51588,42557,9031,Karnataka,Covaxin
26968,23982,50950,20328,30622,Kerala,Covaxin
10417,16505,26922,16550,10372,Lakshadweep,Covaxin
38512,32744,71256,34515,36741,Ladakh,Covaxin
21641,42596,64237,34505,29732,Madhya Pradesh,Covaxin
46968,3279,50247,27467,22780,Maharashtra,Covaxin
31514,14805,46319,12726,33593,Manipur,Covaxin
7266,10713,17979,14588,3391,Meghalaya,Covaxin
43466,11854,55320,49491,5829,Mizoram,Covaxin
5517,26983,32500,30338,2162,Nagaland,Covaxin
39619,5723,45342,5670,39672,Odisha,Covaxin
17312,16886,34198,20157,14041,Puducherry,Covaxin
44962,5158,50120,31267,18853,Punjab,Covaxin
10968,28802,39770,17483,22287,Rajasthan,Covaxin
31274,15185,46459,11883,34576,Sikkim,Covaxin
21973,32981,54954,9769,45185,Tamil Nadu,Covaxin
28510,30535,59045,56024,3021,Telengana,Covaxin
8312,10791,19103,7644,11459,Tripura,Covaxin
49273,38112,87385,39478,47907,Uttarakhand,Covaxin
22774,2817,25591,19920,5671,Uttar Pradesh,Covaxin
16083,39381,55464,52029,3435,West Bengal,Covaxin
46924,12603,59527,20667,38860,Andhra Pradesh,Covaxin
47539,22316,69855,69319,536,Andaman and Nicobar Islands,Covaxin
41016,37980,78996,40586,38410,Arunachal Pradesh,Covaxin
20504,31085,51589,24068,27521,Assam,Covaxin
13377,36187,49564,5127,44437,Bihar,Covaxin
8552,16846,25398,19160,6238,Chandigarh,Covaxin
11137,12311,23448,22490,958,Chhattisgarh,Covaxin
8449,47594,56043,40664,15379,Dadra and Nagar Haveli and Daman and Diu,Covaxin
10972,36901,47873,20648,27225,Delhi,Covaxin
17971,47872,65843,48248,17595,Goa,Covaxin
2190,8261,10451,6723,3728,Gujarat,Covaxin
19344,15362,34706,9997,24709,Haryana,Covaxin
22610,4383,26993,8533,18460,Himachal Pradesh,Covaxin
